filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
H26_03_1SL_4PK3BE.wav,0.21314987540245056,0.06575454026460648,1928.3508356353668,2344.9981185341526,4373.724834735577,0.059157151442307696,-288.2622375488281,86.74888610839844,24.447818756103516,42.14134979248047,-37.745845794677734,-8.816669464111328,-3.6129531860351562,3.238908529281616,-7.212296485900879,7.215515613555908,-10.05052661895752,3.216815948486328,-15.148675918579102,8.15895938873291,-10.127668380737305,-0.7190600037574768,-5.885846138000488,7.1475605964660645,-13.263029098510742,-0.669876217842102,H
H26_03_1SL_4PK3BER.wav,0.2615818679332733,0.09479698538780212,1598.5633440842366,1826.460293428387,3146.240234375,0.056396484375,-237.81393432617188,113.90535736083984,-15.821526527404785,32.440940856933594,-28.97897720336914,-14.586257934570312,-6.547161102294922,13.3650484085083,-1.9833950996398926,-6.928717613220215,-12.021156311035156,1.2993083000183105,-10.08792495727539,-6.9728474617004395,-5.813256740570068,4.731912136077881,-8.264772415161133,1.114425539970398,-7.405029296875,-3.659276008605957,H
H26_03_1SL_4PK3KRK.wav,0.5008230805397034,0.024265646934509277,1992.8075608527552,2231.3304751571877,4185.21728515625,0.07758246527777778,-317.4755859375,109.07568359375,-6.651881694793701,23.49889373779297,-6.2742791175842285,-7.201204776763916,-20.809791564941406,8.747096061706543,12.385472297668457,3.0095856189727783,-2.873938798904419,3.4534099102020264,2.85618257522583,2.029860496520996,-4.427361965179443,3.874178647994995,-2.1756114959716797,3.2236082553863525,-7.244487285614014,2.907515287399292,H
H26_03_1SL_4PK3LA.wav,0.2632729113101959,0.07883121818304062,1794.365387397915,1966.5192489220258,3296.1181640625,0.076416015625,-222.94882202148438,104.82342529296875,-34.4844856262207,-7.6294121742248535,-11.83436393737793,19.545242309570312,-24.924272537231445,-2.9664032459259033,1.5773712396621704,0.5942755937576294,-17.41657257080078,5.406890869140625,-7.2480292320251465,5.051845550537109,-10.712221145629883,-8.252798080444336,-6.611114978790283,3.3207104206085205,-7.83357572555542,-2.8581111431121826,H
H26_03_1SL_4PK3NOS.wav,0.41795849800109863,0.03660145029425621,3755.099072292778,2764.188111603998,6999.557674632353,0.25597426470588236,-264.08001708984375,53.670326232910156,24.242568969726562,0.9787898063659668,-14.166319847106934,9.634706497192383,-13.349556922912598,7.72339391708374,-2.037559986114502,3.9662129878997803,-6.664278507232666,2.868755578994751,-10.417500495910645,6.226490020751953,-11.410263061523438,-2.725088596343994,-3.410287857055664,3.1498732566833496,-8.724207878112793,-0.8186631202697754,H
H26_03_1SL_4PK3PE.wav,0.24442100524902344,0.08529611676931381,1922.9303222630747,2405.3637979332507,4557.50244140625,0.05546875,-221.8733673095703,99.3225326538086,11.899137496948242,15.031435012817383,-35.031455993652344,-14.388406753540039,-5.7444610595703125,16.310686111450195,0.37077054381370544,0.3787311315536499,-13.328580856323242,7.702296257019043,-17.48394203186035,4.147304534912109,-10.36461353302002,4.479998588562012,-8.014289855957031,10.37080192565918,-10.067276954650879,3.6412346363067627,H
H26_03_1SL_4PK3PRO.wav,0.3005460202693939,0.07034892588853836,1493.1187118866453,1743.7730386205105,2540.91796875,0.057582310267857144,-266.52392578125,133.122314453125,-17.44306755065918,-2.6919567584991455,-27.266475677490234,6.941565036773682,-3.455831289291382,-10.659149169921875,1.1626485586166382,7.680716037750244,-6.498856067657471,2.9163873195648193,-12.269187927246094,2.969935178756714,-7.301415920257568,3.398890972137451,-10.254410743713379,2.5812759399414062,-3.7857673168182373,-6.146766662597656,H
H26_03_1SL_4PK3PRST.wav,0.4054514467716217,0.03741088882088661,3212.238828006356,2843.3015413118924,6309.766845703125,0.1820556640625,-289.4015808105469,77.48841857910156,24.42740249633789,13.781814575195312,-5.832831382751465,-5.459068775177002,-15.268948554992676,2.724843978881836,-0.11256818473339081,9.15049934387207,-4.148944854736328,6.458714485168457,-4.723519802093506,8.352421760559082,-6.78201961517334,2.9651236534118652,-2.031764030456543,2.8394641876220703,-2.623605251312256,-3.6555113792419434,H
H26_03_1SL_4PK3VLA.wav,0.2311006486415863,0.06747086346149445,1531.9479420553948,1936.4522202318035,2754.5935997596152,0.057241586538461536,-270.3102111816406,123.03697967529297,-6.266789436340332,0.7104222178459167,-16.18819808959961,10.56842041015625,-8.080964088439941,-4.862431526184082,-0.7947383522987366,13.600276947021484,-16.59650421142578,3.260251045227051,-4.864601135253906,3.252833366394043,-2.98309326171875,-4.201487064361572,-8.588834762573242,2.1532835960388184,-2.17264461517334,-6.844119071960449,H
H26_04_2SL_4PK4KOLO.wav,0.28478196263313293,0.10893592238426208,1424.6347623755191,1805.5728669622981,2319.6044921875,0.056206597222222224,-228.35411071777344,130.04058837890625,-11.206047058105469,-11.933591842651367,-26.050270080566406,12.244672775268555,-10.017654418945312,-6.286306381225586,-3.31707763671875,8.538302421569824,-1.949299693107605,2.8855557441711426,-13.003747940063477,2.932433605194092,-5.08413028717041,1.0992484092712402,-8.167034149169922,4.263103008270264,0.29624757170677185,-4.811562538146973,H
